dataset_index,dataset_gene,match_type,embedding_key
827,DENND2D,exact,DENND2D
828,CHI3L2,exact,CHI3L2
829,PIFO,unmatched,
830,OVGP1,exact,OVGP1
831,WDR77,exact,WDR77
832,ATP5PB,exact,ATP5PB
833,C1orf162,exact,C1orf162
834,RAP1A,exact,RAP1A
835,DDX20,exact,DDX20
836,KCND3,exact,KCND3
837,WNT2B,exact,WNT2B
838,ST7L,exact,ST7L
839,CAPZA1,exact,CAPZA1
840,MOV10,exact,MOV10
841,AL603832.1,unmatched,
842,RHOC,exact,RHOC
843,SLC16A1,exact,SLC16A1
844,SLC16A1-AS1,exact,SLC16A1-AS1
845,AL357055.3,unmatched,
846,LRIG2,exact,LRIG2
847,MAGI3,exact,MAGI3
848,PHTF1,exact,PHTF1
849,RSBN1,exact,RSBN1
850,PTPN22,exact,PTPN22
851,AP4B1-AS1,exact,AP4B1-AS1
852,BCL2L15,exact,BCL2L15
853,AP4B1,exact,AP4B1
854,DCLRE1B,exact,DCLRE1B
855,HIPK1-AS1,exact,HIPK1-AS1
856,HIPK1,exact,HIPK1
857,TRIM33,exact,TRIM33
858,BCAS2,exact,BCAS2
859,DENND2C,exact,DENND2C
860,NRAS,exact,NRAS
861,CSDE1,exact,CSDE1
862,SIKE1,exact,SIKE1
863,TSPAN2,exact,TSPAN2
864,LINC01765,exact,LINC01765
865,VANGL1,exact,VANGL1
866,ATP1A1,exact,ATP1A1
867,CD58,exact,CD58
868,CD2,exact,CD2
869,PTGFRN,exact,PTGFRN
870,CD101,exact,CD101
871,AL445231.1,unmatched,
872,TTF2,exact,TTF2
873,TRIM45,exact,TRIM45
874,AL358072.1,unmatched,
875,MAN1A2,exact,MAN1A2
876,TENT5C,exact,TENT5C
877,GDAP2,exact,GDAP2
878,WDR3,exact,WDR3
879,WARS2,exact,WARS2
880,WARS2-IT1,exact,WARS2-IT1
881,AL359915.2,unmatched,
882,PHGDH,exact,PHGDH
883,REG4,exact,REG4
884,NOTCH2,exact,NOTCH2
885,SEC22B,exact,SEC22B
886,NBPF26,exact,NBPF26
887,LINC00623,exact,LINC00623
888,SRGAP2C,exact,SRGAP2C
889,AL592494.1,unmatched,
890,AL592494.3,unmatched,
891,AC239800.2,unmatched,
892,AC239800.3,unmatched,
893,AC239798.2,unmatched,
894,AC245595.1,unmatched,
895,PPIAL4E,exact,PPIAL4E
896,AC246785.3,unmatched,
897,NBPF15,exact,NBPF15
898,SRGAP2B,exact,SRGAP2B
899,AC245014.3,unmatched,
900,AC245014.1,unmatched,
901,NBPF20,exact,NBPF20
902,GPR89A,exact,GPR89A
903,PDZK1,exact,PDZK1
904,CD160,exact,CD160
905,RNF115,exact,RNF115
906,POLR3C,exact,POLR3C
907,NUDT17,exact,NUDT17
908,PIAS3,exact,PIAS3
909,ANKRD35,exact,ANKRD35
910,ITGA10,exact,ITGA10
911,PEX11B,exact,PEX11B
912,RBM8A,exact,RBM8A
913,LIX1L-AS1,exact,LIX1L-AS1
914,LIX1L,exact,LIX1L
915,ANKRD34A,exact,ANKRD34A
916,POLR3GL,exact,POLR3GL
917,TXNIP,exact,TXNIP
918,NBPF10,exact,NBPF10
919,NOTCH2NL,official_alias,NOTCH2NL
920,AC239799.2,unmatched,
921,AC243756.1,unmatched,
922,NBPF12,exact,NBPF12
923,PRKAB2,exact,PRKAB2
924,AC242426.2,unmatched,
925,FMO5,exact,FMO5
926,CHD1L,exact,CHD1L
927,LINC00624,exact,LINC00624
928,BCL9,exact,BCL9
929,ACP6,exact,ACP6
930,GPR89B,exact,GPR89B
931,AC239803.2,unmatched,
932,AC239803.3,unmatched,
933,NBPF11,exact,NBPF11
934,AC239809.3,unmatched,
935,AC245100.7,unmatched,
936,PPIAL4G,exact,PPIAL4G
937,NBPF14,exact,NBPF14
938,NUDT4B,exact,NUDT4B
939,PDE4DIP,exact,PDE4DIP
940,NBPF9,exact,NBPF9
941,AC245297.3,unmatched,
942,AC245297.2,unmatched,
943,NBPF19,exact,NBPF19
944,HIST2H2BF,official_alias,HIST2H2BF
945,HIST2H4A,official_alias,HIST2H4A
946,AC239868.3,unmatched,
947,AC239868.2,unmatched,
948,HIST2H2BE,official_alias,HIST2H2BE
949,HIST2H2AC,official_alias,HIST2H2AC
950,HIST2H2AB,official_alias,HIST2H2AB
951,BOLA1,exact,BOLA1
952,SV2A,exact,SV2A
953,SF3B4,exact,SF3B4
954,OTUD7B,exact,OTUD7B
955,VPS45,exact,VPS45
956,PLEKHO1,exact,PLEKHO1
957,ANP32E,exact,ANP32E
958,CA14,exact,CA14
959,APH1A,exact,APH1A
960,C1orf54,exact,C1orf54
961,MRPS21,exact,MRPS21
962,PRPF3,exact,PRPF3
963,RPRD2,exact,RPRD2
964,TARS2,exact,TARS2
965,ECM1,exact,ECM1
966,FALEC,exact,FALEC
967,ADAMTSL4,exact,ADAMTSL4
968,MCL1,exact,MCL1
969,ENSA,exact,ENSA
970,GOLPH3L,exact,GOLPH3L
971,CTSS,exact,CTSS
972,CTSK,exact,CTSK
973,ARNT,exact,ARNT
974,SETDB1,exact,SETDB1
975,CERS2,exact,CERS2
976,AL590133.2,unmatched,
977,AL590133.1,unmatched,
978,MINDY1,exact,MINDY1
979,PRUNE1,exact,PRUNE1
980,BNIPL,exact,BNIPL
981,C1orf56,exact,C1orf56
982,CDC42SE1,exact,CDC42SE1
983,MLLT11,exact,MLLT11
984,GABPB2,exact,GABPB2
985,SEMA6C,exact,SEMA6C
986,TNFAIP8L2,exact,TNFAIP8L2
987,SCNM1,exact,SCNM1
988,LYSMD1,exact,LYSMD1
989,VPS72,exact,VPS72
990,PIP5K1A,exact,PIP5K1A
991,PSMD4,exact,PSMD4
992,AL391069.2,unmatched,
993,ZNF687,exact,ZNF687
994,PI4KB,exact,PI4KB
995,RFX5,exact,RFX5
996,AL391069.3,unmatched,
997,PSMB4,exact,PSMB4
998,POGZ,exact,POGZ
999,CGN,exact,CGN
1000,TUFT1,exact,TUFT1
1001,SNX27,exact,SNX27
1002,AL391335.1,unmatched,
1003,MRPL9,exact,MRPL9
1004,AL589765.5,unmatched,
1005,TDRKH,exact,TDRKH
1006,TDRKH-AS1,exact,TDRKH-AS1
1007,AL589765.6,unmatched,
1008,THEM4,exact,THEM4
1009,S100A10,exact,S100A10
1010,AL450992.1,unmatched,
1011,S100A11,exact,S100A11
1012,LINC01527,exact,LINC01527
1013,S100A9,exact,S100A9
1014,S100A6,exact,S100A6
1015,S100A5,exact,S100A5
1016,S100A4,exact,S100A4
1017,S100A13,exact,S100A13
1018,AL162258.2,unmatched,
1019,CHTOP,exact,CHTOP
1020,SNAPIN,exact,SNAPIN
1021,ILF2,exact,ILF2
1022,INTS3,exact,INTS3
1023,SLC27A3,exact,SLC27A3
1024,GATAD2B,exact,GATAD2B
1025,AL358472.5,unmatched,
1026,DENND4B,exact,DENND4B
1027,CRTC2,exact,CRTC2
1028,SLC39A1,exact,SLC39A1
1029,AL358472.4,unmatched,
1030,CREB3L4,exact,CREB3L4
1031,JTB,exact,JTB
1032,AL358472.2,unmatched,
1033,RAB13,exact,RAB13
1034,RPS27,exact,RPS27
1035,NUP210L,exact,NUP210L
1036,TPM3,exact,TPM3
1037,C1orf43,exact,C1orf43
1038,UBAP2L,exact,UBAP2L
1039,HAX1,exact,HAX1
1040,ATP8B2,exact,ATP8B2
1041,IL6R-AS1,exact,IL6R-AS1
1042,IL6R,exact,IL6R
1043,UBE2Q1,exact,UBE2Q1
1044,CHRNB2,exact,CHRNB2
1045,ADAR,exact,ADAR
1046,PMVK,exact,PMVK
1047,AL451085.1,unmatched,
1048,PBXIP1,exact,PBXIP1
1049,PYGO2,exact,PYGO2
1050,AL451085.2,unmatched,
1051,SHC1,exact,SHC1
1052,CKS1B,exact,CKS1B
1053,FLAD1,exact,FLAD1
1054,ZBTB7B,exact,ZBTB7B
1055,DCST2,exact,DCST2
1056,DCST1-AS1,exact,DCST1-AS1
1057,ADAM15,exact,ADAM15
1058,EFNA4,exact,EFNA4
1059,EFNA3,exact,EFNA3
1060,EFNA1,exact,EFNA1
1061,SLC50A1,exact,SLC50A1
1062,DPM3,exact,DPM3
1063,KRTCAP2,exact,KRTCAP2
1064,TRIM46,exact,TRIM46
1065,MUC1,exact,MUC1
1066,THBS3,exact,THBS3
1067,MTX1,exact,MTX1
1068,GBA,unmatched,
1069,FAM189B,unmatched,
1070,SCAMP3,exact,SCAMP3
1071,CLK2,exact,CLK2
1072,HCN3,exact,HCN3
1073,FDPS,exact,FDPS
1074,RUSC1-AS1,exact,RUSC1-AS1
1075,RUSC1,exact,RUSC1
1076,ASH1L,exact,ASH1L
1077,ASH1L-AS1,exact,ASH1L-AS1
1078,MSTO1,exact,MSTO1
1079,YY1AP1,exact,YY1AP1
1080,DAP3,exact,DAP3
1081,GON4L,exact,GON4L
1082,SYT11,exact,SYT11
1083,RIT1,exact,RIT1
1084,KHDC4,exact,KHDC4
1085,ARHGEF2,exact,ARHGEF2
1086,AL355388.2,unmatched,
1087,SSR2,exact,SSR2
1088,UBQLN4,exact,UBQLN4
1089,LAMTOR2,exact,LAMTOR2
1090,RAB25,exact,RAB25
1091,MEX3A,exact,MEX3A
1092,SLC25A44,exact,SLC25A44
1093,PMF1-BGLAP,exact,PMF1-BGLAP
1094,PMF1,exact,PMF1
1095,BGLAP,exact,BGLAP
1096,PAQR6,exact,PAQR6
1097,SMG5,exact,SMG5
1098,TMEM79,exact,TMEM79
1099,GLMP,exact,GLMP
1100,VHLL,exact,VHLL
1101,CCT3,exact,CCT3
1102,TSACC,exact,TSACC
1103,AL139412.1,unmatched,
1104,MEF2D,exact,MEF2D
1105,AL365181.1,unmatched,
1106,TTC24,exact,TTC24
1107,NAXE,exact,NAXE
1108,GPATCH4,exact,GPATCH4
1109,AL590666.3,unmatched,
1110,ISG20L2,exact,ISG20L2
1111,RRNAD1,unmatched,
1112,MRPL24,exact,MRPL24
1113,HDGF,exact,HDGF
1114,PRCC,exact,PRCC
1115,SH2D2A,exact,SH2D2A
1116,PEAR1,exact,PEAR1
1117,ARHGEF11,exact,ARHGEF11
1118,ETV3,exact,ETV3
1119,PYHIN1,exact,PYHIN1
1120,IFI16,exact,IFI16
1121,DUSP23,exact,DUSP23
1122,AL590560.1,unmatched,
1123,VSIG8,exact,VSIG8
1124,AL590560.2,unmatched,
1125,CFAP45,exact,CFAP45
1126,TAGLN2,exact,TAGLN2
1127,LINC01133,exact,LINC01133
1128,KCNJ10,exact,KCNJ10
1129,PIGM,exact,PIGM
1130,KCNJ9,exact,KCNJ9
1131,IGSF8,exact,IGSF8
1132,AL121987.2,unmatched,
1133,PEA15,exact,PEA15
1134,DCAF8,exact,DCAF8
1135,AL139011.2,unmatched,
1136,AL139011.1,unmatched,
1137,PEX19,exact,PEX19
1138,COPA,exact,COPA
1139,NCSTN,exact,NCSTN
1140,SLAMF6,exact,SLAMF6
1141,CD84,exact,CD84
1142,SLAMF1,exact,SLAMF1
1143,AL121985.1,unmatched,
1144,CD48,exact,CD48
1145,LY9,exact,LY9
1146,CD244,exact,CD244
1147,F11R,exact,F11R
1148,TSTD1,exact,TSTD1
1149,USF1,exact,USF1
1150,ARHGAP30,exact,ARHGAP30
1151,KLHDC9,exact,KLHDC9
1152,PFDN2,exact,PFDN2
1153,NIT1,exact,NIT1
1154,DEDD,exact,DEDD
1155,UFC1,exact,UFC1
1156,AL590714.1,unmatched,
1157,USP21,exact,USP21
1158,PPOX,exact,PPOX
1159,B4GALT3,exact,B4GALT3
1160,ADAMTS4,exact,ADAMTS4
1161,NDUFS2,exact,NDUFS2
1162,FCER1G,exact,FCER1G
1163,TOMM40L,exact,TOMM40L
1164,NR1I3,exact,NR1I3
1165,MPZ,exact,MPZ
1166,SDHC,exact,SDHC
1167,AL592295.4,unmatched,
1168,FCRLB,exact,FCRLB
1169,DUSP12,exact,DUSP12
1170,ATF6,exact,ATF6
1171,UHMK1,exact,UHMK1
1172,AL596325.1,unmatched,
1173,UAP1,exact,UAP1
1174,DDR2,exact,DDR2
1175,HSD17B7,exact,HSD17B7
1176,RGS5,exact,RGS5
1177,RGS5.1,unmatched,
1178,NUF2,exact,NUF2
1179,PBX1,exact,PBX1
1180,MGST3,exact,MGST3
1181,ALDH9A1,exact,ALDH9A1
1182,AL451074.6,unmatched,
1183,TMCO1,exact,TMCO1
1184,AL451074.2,unmatched,
1185,LINC01675,exact,LINC01675
1186,POGK,exact,POGK
1187,TADA1,exact,TADA1
1188,GPA33,exact,GPA33
1189,AL451050.2,unmatched,
1190,POU2F1,exact,POU2F1
1191,CD247,exact,CD247
1192,AL359962.2,unmatched,
1193,CREG1,exact,CREG1
1194,AL031733.2,unmatched,
1195,RCSD1,exact,RCSD1
1196,MPZL1,exact,MPZL1
1197,MPC2,exact,MPC2
1198,DCAF6,exact,DCAF6
1199,GPR161,exact,GPR161
1200,TIPRL,exact,TIPRL
1201,SFT2D2,exact,SFT2D2
1202,TBX19,exact,TBX19
1203,AL023755.1,unmatched,
1204,ATP1B1,exact,ATP1B1
1205,NME7,exact,NME7
1206,BLZF1,exact,BLZF1
1207,SLC19A2,exact,SLC19A2
1208,AL021068.1,unmatched,
1209,F5,exact,F5
1210,SELP,exact,SELP
1211,C1orf112,official_alias,C1orf112
1212,SELL,exact,SELL
1213,METTL18,exact,METTL18
1214,SCYL3,exact,SCYL3
1215,KIFAP3,exact,KIFAP3
1216,GORAB,exact,GORAB
1217,FMO4,exact,FMO4
1218,PRRC2C,exact,PRRC2C
1219,VAMP4,exact,VAMP4
1220,METTL13,exact,METTL13
1221,DNM3,exact,DNM3
1222,PIGC,exact,PIGC
1223,SUCO,exact,SUCO
1224,TNFSF4,exact,TNFSF4
1225,AL645568.1,unmatched,
1226,PRDX6,exact,PRDX6
1227,KLHL20,exact,KLHL20
1228,CENPL,exact,CENPL
1229,DARS2,exact,DARS2
1230,GAS5-AS1,exact,GAS5-AS1
1231,ZBTB37,exact,ZBTB37
1232,RC3H1,exact,RC3H1
1233,AL121983.2,unmatched,
1234,RABGAP1L,exact,RABGAP1L
1235,GPR52,exact,GPR52
1236,CACYBP,exact,CACYBP
1237,MRPS14,exact,MRPS14
1238,KIAA0040,exact,KIAA0040
1239,COP1,exact,COP1
1240,AL590723.1,unmatched,
1241,AL359265.3,unmatched,
1242,RASAL2,exact,RASAL2
1243,C1orf220,exact,C1orf220
1244,AL449106.1,unmatched,
1245,RALGPS2,exact,RALGPS2
1246,ANGPTL1,exact,ANGPTL1
1247,FAM20B,exact,FAM20B
1248,TOR3A,exact,TOR3A
1249,ABL2,exact,ABL2
1250,SOAT1,exact,SOAT1
1251,AXDND1,exact,AXDND1
1252,TOR1AIP2,exact,TOR1AIP2
1253,AL353708.3,unmatched,
1254,TOR1AIP1,exact,TOR1AIP1
1255,AL353708.1,unmatched,
1256,CEP350,exact,CEP350
1257,QSOX1,exact,QSOX1
1258,LHX4,exact,LHX4
1259,ACBD6,exact,ACBD6
1260,XPR1,exact,XPR1
1261,KIAA1614,exact,KIAA1614
1262,AL162431.2,unmatched,
1263,KIAA1614-AS1,exact,KIAA1614-AS1
1264,STX6,exact,STX6
1265,MR1,exact,MR1
1266,IER5,exact,IER5
1267,GLUL,exact,GLUL
1268,TEDDM1,exact,TEDDM1
1269,RNASEL,exact,RNASEL
1270,RGS16,exact,RGS16
1271,NPL,exact,NPL
1272,DHX9,exact,DHX9
1273,SMG7,exact,SMG7
1274,ARPC5,exact,ARPC5
1275,RGL1,exact,RGL1
1276,TSEN15,exact,TSEN15
1277,C1orf21,exact,C1orf21
1278,EDEM3,exact,EDEM3
1279,FAM129A,official_alias,FAM129A
1280,RNF2,exact,RNF2
1281,TRMT1L,exact,TRMT1L
1282,SWT1,exact,SWT1
1283,IVNS1ABP,exact,IVNS1ABP
1284,AL078644.2,unmatched,
1285,PRG4,exact,PRG4
1286,TPR,exact,TPR
1287,ODR4,exact,ODR4
1288,OCLM,unmatched,
1289,AL596220.1,unmatched,
1290,ERVMER61-1,exact,ERVMER61-1
1291,AL390957.1,unmatched,
1292,RGS1,exact,RGS1
1293,AL136454.1,unmatched,
1294,RGS2,exact,RGS2
1295,UCHL5,exact,UCHL5
1296,TROVE2,official_alias,TROVE2
1297,GLRX2,exact,GLRX2
1298,CDC73,exact,CDC73
1299,B3GALT2,exact,B3GALT2
1300,AL356272.1,unmatched,
1301,ZBTB41,exact,ZBTB41
1302,CRB1,exact,CRB1
1303,DENND1B,exact,DENND1B
1304,NEK7,exact,NEK7
1305,ATP6V1G3,exact,ATP6V1G3
1306,PTPRC,exact,PTPRC
1307,AL157402.2,unmatched,
1308,MIR181A1HG,exact,MIR181A1HG
1309,LINC00862,exact,LINC00862
1310,ZNF281,exact,ZNF281
1311,KIF14,exact,KIF14
1312,DDX59,exact,DDX59
1313,CAMSAP2,exact,CAMSAP2
1314,INAVA,exact,INAVA
1315,KIF21B,exact,KIF21B
1316,ASCL5,exact,ASCL5
1317,TMEM9,exact,TMEM9
1318,CSRP1,exact,CSRP1
1319,AC096677.1,unmatched,
1320,NAV1,exact,NAV1
1321,IPO9-AS1,exact,IPO9-AS1
1322,IPO9,exact,IPO9
1323,TIMM17A,exact,TIMM17A
1324,RNPEP,exact,RNPEP
1325,ELF3,exact,ELF3
1326,GPR37L1,exact,GPR37L1
1327,ARL8A,exact,ARL8A
1328,PTPN7,exact,PTPN7
1329,UBE2T,exact,UBE2T
1330,PPP1R12B,exact,PPP1R12B
1331,SYT2,exact,SYT2
1332,AC104463.2,unmatched,
1333,KDM5B,exact,KDM5B
1334,PCAT6,exact,PCAT6
1335,RABIF,exact,RABIF
1336,KLHL12,exact,KLHL12
1337,ADIPOR1,exact,ADIPOR1
1338,CYB5R1,exact,CYB5R1
1339,TMEM183A,exact,TMEM183A
1340,PPFIA4,exact,PPFIA4
1341,LINC01353,exact,LINC01353
1342,LINC01136,unmatched,
1343,BTG2,exact,BTG2
1344,ATP2B4,exact,ATP2B4
1345,LAX1,exact,LAX1
1346,ZC3H11A,exact,ZC3H11A
1347,ZBED6,exact,ZBED6
1348,SNRPE,exact,SNRPE
1349,SOX13,exact,SOX13
1350,ETNK2,exact,ETNK2
1351,GOLT1A,exact,GOLT1A
1352,PLEKHA6,exact,PLEKHA6
1353,PPP1R15B,exact,PPP1R15B
1354,PIK3C2B,exact,PIK3C2B
1355,MDM4,exact,MDM4
1356,AL512306.3,unmatched,
1357,LRRN2,exact,LRRN2
1358,AL512306.2,unmatched,
1359,CNTN2,exact,CNTN2
1360,TMEM81,exact,TMEM81
1361,RBBP5,exact,RBBP5
1362,DSTYK,exact,DSTYK
1363,TMCC2,exact,TMCC2
1364,NUAK2,exact,NUAK2
1365,AC098936.1,unmatched,
1366,CDK18,exact,CDK18
1367,MFSD4A,exact,MFSD4A
1368,ELK4,exact,ELK4
1369,NUCKS1,exact,NUCKS1
1370,RAB29,exact,RAB29
1371,SLC41A1,exact,SLC41A1
1372,PM20D1,exact,PM20D1
1373,SRGAP2,exact,SRGAP2
1374,IKBKE,exact,IKBKE
1375,AC244034.2,unmatched,
1376,RASSF5,exact,RASSF5
1377,EIF2D,exact,EIF2D
1378,MAPKAPK2,exact,MAPKAPK2
1379,IL10,exact,IL10
1380,IL20,exact,IL20
1381,IL24,exact,IL24
1382,FCMR,exact,FCMR
1383,PFKFB2,exact,PFKFB2
1384,YOD1,exact,YOD1
1385,C4BPB,exact,C4BPB
1386,CD55,exact,CD55
1387,CR2,exact,CR2
1388,CR1,exact,CR1
1389,CD46,exact,CD46
1390,MIR29B2CHG,exact,MIR29B2CHG
1391,CD34,exact,CD34
1392,AL031316.1,unmatched,
1393,TRAF3IP3,exact,TRAF3IP3
1394,C1orf74,exact,C1orf74
1395,IRF6,exact,IRF6
1396,UTP25,exact,UTP25
1397,HHAT,exact,HHAT
1398,RCOR3,exact,RCOR3
1399,TRAF5,exact,TRAF5
1400,LINC00467,exact,LINC00467
1401,SLC30A1,exact,SLC30A1
1402,LPGAT1,exact,LPGAT1
1403,INTS7,exact,INTS7
1404,PPP2R5A,exact,PPP2R5A
1405,AL360091.3,unmatched,
1406,TMEM206,official_alias,TMEM206
1407,NENF,exact,NENF
1408,AC092803.2,unmatched,
1409,BATF3,exact,BATF3
1410,NSL1,exact,NSL1
1411,TATDN3,exact,TATDN3
1412,FLVCR1-DT,exact,FLVCR1-DT
1413,FLVCR1,exact,FLVCR1
1414,VASH2,exact,VASH2
1415,ANGEL2,exact,ANGEL2
1416,RPS6KC1,exact,RPS6KC1
1417,SMYD2,exact,SMYD2
1418,PTPN14,exact,PTPN14
1419,CENPF,exact,CENPF
1420,KCTD3,exact,KCTD3
1421,ESRRG,exact,ESRRG
1422,GPATCH2,exact,GPATCH2
1423,RRP15,exact,RRP15
1424,LYPLAL1-DT,exact,LYPLAL1-DT
1425,LYPLAL1,exact,LYPLAL1
1426,AC096642.1,unmatched,
1427,ZC3H11B,exact,ZC3H11B
1428,EPRS,official_alias,EPRS
1429,BPNT1,exact,BPNT1
1430,IARS2,exact,IARS2
1431,RAB3GAP2,exact,RAB3GAP2
1432,C1orf115,exact,C1orf115
1433,DUSP10,exact,DUSP10
1434,AL513314.2,unmatched,
1435,TAF1A,exact,TAF1A
1436,TAF1A-AS1,exact,TAF1A-AS1
1437,MIA3,exact,MIA3
1438,AL592148.3,unmatched,
1439,AIDA,exact,AIDA
1440,BROX,exact,BROX
1441,AL392172.1,unmatched,
1442,DISP1,exact,DISP1
1443,TLR5,exact,TLR5
1444,SUSD4,exact,SUSD4
1445,CAPN8,exact,CAPN8
1446,CAPN2,exact,CAPN2
1447,TP53BP2,exact,TP53BP2
1448,AC138393.3,unmatched,
1449,FBXO28,exact,FBXO28
1450,DEGS1,exact,DEGS1
1451,AC092809.4,unmatched,
1452,NVL,exact,NVL
1453,CNIH4,exact,CNIH4
1454,WDR26,exact,WDR26
1455,CNIH3,exact,CNIH3
1456,DNAH14,exact,DNAH14
1457,LBR,exact,LBR
1458,ENAH,exact,ENAH
1459,SRP9,exact,SRP9
1460,EPHX1,exact,EPHX1
1461,AL591895.1,unmatched,
1462,TMEM63A,exact,TMEM63A
1463,PYCR2,exact,PYCR2
1464,SDE2,exact,SDE2
1465,AL512343.2,unmatched,
1466,H3F3A,official_alias,H3F3A
1467,LINC01703,exact,LINC01703
1468,ACBD3,exact,ACBD3
1469,MIXL1,exact,MIXL1
1470,LIN9,exact,LIN9
1471,PARP1,exact,PARP1
1472,ITPKB,exact,ITPKB
1473,ITPKB-AS1,exact,ITPKB-AS1
1474,COQ8A,exact,COQ8A
1475,CDC42BPA,exact,CDC42BPA
1476,ZNF678,exact,ZNF678
1477,SNAP47,exact,SNAP47
1478,JMJD4,exact,JMJD4
1479,AL136379.1,unmatched,
1480,ARF1,exact,ARF1
1481,C1orf35,exact,C1orf35
1482,MRPL55,exact,MRPL55
1483,GUK1,exact,GUK1
1484,IBA57-DT,exact,IBA57-DT
1485,IBA57,exact,IBA57
1486,OBSCN-AS1,exact,OBSCN-AS1
1487,OBSCN,exact,OBSCN
1488,AL353593.1,unmatched,
1489,TRIM11,exact,TRIM11
1490,TRIM17,exact,TRIM17
1491,HIST3H2A,unmatched,
1492,HIST3H2BB,unmatched,
1493,RNF187,exact,RNF187
1494,RHOU,exact,RHOU
1495,RAB4A,exact,RAB4A
1496,AL117350.1,unmatched,
1497,CCSAP,exact,CCSAP
1498,NUP133,exact,NUP133
1499,ABCB10,exact,ABCB10
1500,TAF5L,exact,TAF5L
1501,URB2,exact,URB2
1502,GALNT2,exact,GALNT2
1503,COG2,exact,COG2
1504,C1orf198,exact,C1orf198
1505,TTC13,exact,TTC13
1506,ARV1,exact,ARV1
1507,FAM89A,exact,FAM89A
1508,C1orf131,exact,C1orf131
1509,GNPAT,exact,GNPAT
1510,EXOC8,exact,EXOC8
1511,SPRTN,exact,SPRTN
1512,EGLN1,exact,EGLN1
1513,AL445524.1,unmatched,
1514,TSNAX,exact,TSNAX
1515,DISC1,exact,DISC1
1516,MAP10,exact,MAP10
1517,NTPCR,exact,NTPCR
1518,PCNX2,exact,PCNX2
1519,MAP3K21,exact,MAP3K21
1520,SLC35F3,exact,SLC35F3
1521,AL355472.3,unmatched,
1522,AL355472.4,unmatched,
1523,AL355472.1,unmatched,
1524,COA6,exact,COA6
1525,TARBP1,exact,TARBP1
1526,IRF2BP2,exact,IRF2BP2
1527,AL160408.2,unmatched,
1528,AL732292.2,unmatched,
1529,TOMM20,exact,TOMM20
1530,RBM34,exact,RBM34
1531,ARID4B,exact,ARID4B
1532,GGPS1,exact,GGPS1
1533,TBCE,exact,TBCE
1534,AL357556.4,unmatched,
1535,TBCE.1,unmatched,
1536,B3GALNT2,exact,B3GALNT2
1537,LYST,exact,LYST
1538,GPR137B,exact,GPR137B
1539,ERO1B,exact,ERO1B
1540,LGALS8,exact,LGALS8
1541,LGALS8-AS1,exact,LGALS8-AS1
1542,AL359921.2,unmatched,
1543,AL359921.1,unmatched,
1544,HEATR1,exact,HEATR1
1545,MTR,exact,MTR
1546,AL359551.1,unmatched,
1547,AC093426.1,unmatched,
1548,CHRM3,exact,CHRM3
1549,CHRM3-AS2,exact,CHRM3-AS2
1550,FH,exact,FH
1551,OPN3,exact,OPN3
1552,CHML,exact,CHML
1553,WDR64,exact,WDR64
1554,CEP170,exact,CEP170
1555,SDCCAG8,exact,SDCCAG8
1556,AKT3,exact,AKT3
1557,ZBTB18,exact,ZBTB18
1558,AL645465.1,unmatched,
1559,ADSS,official_alias,ADSS
1560,CATSPERE,exact,CATSPERE
1561,DESI2,exact,DESI2
1562,AL451007.3,unmatched,
1563,COX20,exact,COX20
1564,HNRNPU,exact,HNRNPU
1565,BX323046.1,unmatched,
1566,AL356512.1,unmatched,
1567,EFCAB2,exact,EFCAB2
1568,SMYD3,exact,SMYD3
1569,TFB2M,exact,TFB2M
1570,CNST,exact,CNST
1571,AL591848.3,unmatched,
1572,AL591848.2,unmatched,
1573,SCCPDH,exact,SCCPDH
1574,AHCTF1,exact,AHCTF1
1575,ZNF670,exact,ZNF670
1576,ZNF669,exact,ZNF669
1577,ZNF124,exact,ZNF124
1578,AL390728.6,unmatched,
1579,AL390728.5,unmatched,
1580,ZNF496,exact,ZNF496
1581,NLRP3,exact,NLRP3
1582,OR2B11,exact,OR2B11
1583,OR2C3,exact,OR2C3
1584,TRIM58,exact,TRIM58
1585,OR2L8,exact,OR2L8
1586,OR2L5,exact,OR2L5
1587,OR2L2,exact,OR2L2
1588,SH3BP5L,exact,SH3BP5L
1589,ZNF672,exact,ZNF672
1590,ZNF692,exact,ZNF692
1591,PGBD2,exact,PGBD2
1592,SH3YL1,exact,SH3YL1
1593,ACP1,exact,ACP1
1594,TMEM18,exact,TMEM18
1595,AC116614.1,unmatched,
1596,SNTG2,exact,SNTG2
1597,AC144450.1,unmatched,
1598,PXDN,exact,PXDN
1599,MYT1L,exact,MYT1L
1600,AC093390.2,unmatched,
1601,EIPR1,exact,EIPR1
1602,TRAPPC12,exact,TRAPPC12
1603,TRAPPC12-AS1,exact,TRAPPC12-AS1
1604,AC114810.1,unmatched,
1605,ADI1,exact,ADI1
1606,AC231981.1,unmatched,
1607,AC108488.1,unmatched,
1608,RNASEH1,exact,RNASEH1
1609,RNASEH1-AS1,unmatched,
1610,RPS7,exact,RPS7
1611,NRIR,exact,NRIR
1612,CMPK2,exact,CMPK2
1613,RSAD2,exact,RSAD2
1614,AC017076.1,unmatched,
1615,RNF144A,exact,RNF144A
1616,AC068481.1,unmatched,
1617,AC010904.2,unmatched,
1618,LINC01871,exact,LINC01871
1619,LINC01814,exact,LINC01814
1620,ID2,exact,ID2
1621,KIDINS220,exact,KIDINS220
1622,MBOAT2,exact,MBOAT2
