dataset_index,dataset_gene,match_type,embedding_key
826,SEC22B,exact,SEC22B
827,NBPF26,exact,NBPF26
828,LINC00623,exact,LINC00623
829,SRGAP2C,exact,SRGAP2C
830,AL592494.3,unmatched,
831,AC239800.2,unmatched,
832,AC239800.3,unmatched,
833,AC245595.1,unmatched,
834,PPIAL4E,exact,PPIAL4E
835,AC246785.3,unmatched,
836,NBPF15,exact,NBPF15
837,SRGAP2B,exact,SRGAP2B
838,AC245014.3,unmatched,
839,AC245014.1,unmatched,
840,NBPF20,exact,NBPF20
841,GPR89A,exact,GPR89A
842,PDZK1,exact,PDZK1
843,CD160,exact,CD160
844,RNF115,exact,RNF115
845,POLR3C,exact,POLR3C
846,NUDT17,exact,NUDT17
847,PIAS3,exact,PIAS3
848,ANKRD35,exact,ANKRD35
849,ITGA10,exact,ITGA10
850,PEX11B,exact,PEX11B
851,RBM8A,exact,RBM8A
852,LIX1L-AS1,exact,LIX1L-AS1
853,LIX1L,exact,LIX1L
854,ANKRD34A,exact,ANKRD34A
855,POLR3GL,exact,POLR3GL
856,TXNIP,exact,TXNIP
857,NBPF10,exact,NBPF10
858,NOTCH2NL,official_alias,NOTCH2NL
859,AC239799.2,unmatched,
860,AC243756.1,unmatched,
861,NBPF12,exact,NBPF12
862,PRKAB2,exact,PRKAB2
863,AC242426.2,unmatched,
864,FMO5,exact,FMO5
865,CHD1L,exact,CHD1L
866,LINC00624,exact,LINC00624
867,BCL9,exact,BCL9
868,ACP6,exact,ACP6
869,GPR89B,exact,GPR89B
870,AC239803.3,unmatched,
871,NBPF11,exact,NBPF11
872,PPIAL4G,exact,PPIAL4G
873,NBPF14,exact,NBPF14
874,PDE4DIP,exact,PDE4DIP
875,NBPF9,exact,NBPF9
876,AC245297.3,unmatched,
877,AC245297.2,unmatched,
878,NBPF19,exact,NBPF19
879,FCGR1A,exact,FCGR1A
880,HIST2H2BF,official_alias,HIST2H2BF
881,AC239868.3,unmatched,
882,AC239868.2,unmatched,
883,HIST2H2BE,official_alias,HIST2H2BE
884,HIST2H2AC,official_alias,HIST2H2AC
885,BOLA1,exact,BOLA1
886,SV2A,exact,SV2A
887,SF3B4,exact,SF3B4
888,OTUD7B,exact,OTUD7B
889,VPS45,exact,VPS45
890,PLEKHO1,exact,PLEKHO1
891,ANP32E,exact,ANP32E
892,APH1A,exact,APH1A
893,C1orf54,exact,C1orf54
894,MRPS21,exact,MRPS21
895,PRPF3,exact,PRPF3
896,RPRD2,exact,RPRD2
897,TARS2,exact,TARS2
898,FALEC,exact,FALEC
899,ADAMTSL4,exact,ADAMTSL4
900,MCL1,exact,MCL1
901,ENSA,exact,ENSA
902,GOLPH3L,exact,GOLPH3L
903,CTSS,exact,CTSS
904,CTSK,exact,CTSK
905,ARNT,exact,ARNT
906,SETDB1,exact,SETDB1
907,CERS2,exact,CERS2
908,MINDY1,exact,MINDY1
909,PRUNE1,exact,PRUNE1
910,BNIPL,exact,BNIPL
911,C1orf56,exact,C1orf56
912,CDC42SE1,exact,CDC42SE1
913,MLLT11,exact,MLLT11
914,GABPB2,exact,GABPB2
915,SEMA6C,exact,SEMA6C
916,TNFAIP8L2,exact,TNFAIP8L2
917,SCNM1,exact,SCNM1
918,LYSMD1,exact,LYSMD1
919,TMOD4,exact,TMOD4
920,VPS72,exact,VPS72
921,PIP5K1A,exact,PIP5K1A
922,PSMD4,exact,PSMD4
923,ZNF687,exact,ZNF687
924,PI4KB,exact,PI4KB
925,RFX5,exact,RFX5
926,AL391069.3,unmatched,
927,PSMB4,exact,PSMB4
928,POGZ,exact,POGZ
929,CGN,exact,CGN
930,TUFT1,exact,TUFT1
931,SNX27,exact,SNX27
932,MRPL9,exact,MRPL9
933,TDRKH,exact,TDRKH
934,TDRKH-AS1,exact,TDRKH-AS1
935,THEM4,exact,THEM4
936,S100A10,exact,S100A10
937,AL450992.1,unmatched,
938,S100A11,exact,S100A11
939,S100A6,exact,S100A6
940,S100A4,exact,S100A4
941,S100A13,exact,S100A13
942,AL162258.2,unmatched,
943,CHTOP,exact,CHTOP
944,SNAPIN,exact,SNAPIN
945,ILF2,exact,ILF2
946,INTS3,exact,INTS3
947,SLC27A3,exact,SLC27A3
948,GATAD2B,exact,GATAD2B
949,AL358472.5,unmatched,
950,DENND4B,exact,DENND4B
951,CRTC2,exact,CRTC2
952,SLC39A1,exact,SLC39A1
953,AL358472.4,unmatched,
954,CREB3L4,exact,CREB3L4
955,JTB,exact,JTB
956,AL358472.2,unmatched,
957,RAB13,exact,RAB13
958,RPS27,exact,RPS27
959,NUP210L,exact,NUP210L
960,TPM3,exact,TPM3
961,C1orf43,exact,C1orf43
962,UBAP2L,exact,UBAP2L
963,HAX1,exact,HAX1
964,ATP8B2,exact,ATP8B2
965,IL6R-AS1,exact,IL6R-AS1
966,IL6R,exact,IL6R
967,UBE2Q1,exact,UBE2Q1
968,CHRNB2,exact,CHRNB2
969,ADAR,exact,ADAR
970,PMVK,exact,PMVK
971,AL451085.1,unmatched,
972,PBXIP1,exact,PBXIP1
973,PYGO2,exact,PYGO2
974,AL451085.2,unmatched,
975,SHC1,exact,SHC1
976,CKS1B,exact,CKS1B
977,FLAD1,exact,FLAD1
978,ZBTB7B,exact,ZBTB7B
979,ADAM15,exact,ADAM15
980,EFNA4,exact,EFNA4
981,EFNA3,exact,EFNA3
982,EFNA1,exact,EFNA1
983,SLC50A1,exact,SLC50A1
984,DPM3,exact,DPM3
985,KRTCAP2,exact,KRTCAP2
986,TRIM46,exact,TRIM46
987,MUC1,exact,MUC1
988,THBS3,exact,THBS3
989,MTX1,exact,MTX1
990,GBA,unmatched,
991,FAM189B,unmatched,
992,SCAMP3,exact,SCAMP3
993,CLK2,exact,CLK2
994,HCN3,exact,HCN3
995,FDPS,exact,FDPS
996,RUSC1-AS1,exact,RUSC1-AS1
997,RUSC1,exact,RUSC1
998,ASH1L,exact,ASH1L
999,ASH1L-AS1,exact,ASH1L-AS1
1000,MSTO1,exact,MSTO1
1001,YY1AP1,exact,YY1AP1
1002,DAP3,exact,DAP3
1003,GON4L,exact,GON4L
1004,SYT11,exact,SYT11
1005,RIT1,exact,RIT1
1006,KHDC4,exact,KHDC4
1007,ARHGEF2,exact,ARHGEF2
1008,AL355388.2,unmatched,
1009,SSR2,exact,SSR2
1010,UBQLN4,exact,UBQLN4
1011,LAMTOR2,exact,LAMTOR2
1012,RAB25,exact,RAB25
1013,MEX3A,exact,MEX3A
1014,LMNA,exact,LMNA
1015,SEMA4A,exact,SEMA4A
1016,SLC25A44,exact,SLC25A44
1017,PMF1,exact,PMF1
1018,BGLAP,exact,BGLAP
1019,SMG5,exact,SMG5
1020,TMEM79,exact,TMEM79
1021,GLMP,exact,GLMP
1022,CCT3,exact,CCT3
1023,TSACC,exact,TSACC
1024,C1orf61,official_alias,C1orf61
1025,AL139412.1,unmatched,
1026,MEF2D,exact,MEF2D
1027,TTC24,exact,TTC24
1028,NAXE,exact,NAXE
1029,GPATCH4,exact,GPATCH4
1030,ISG20L2,exact,ISG20L2
1031,RRNAD1,unmatched,
1032,MRPL24,exact,MRPL24
1033,HDGF,exact,HDGF
1034,PRCC,exact,PRCC
1035,SH2D2A,exact,SH2D2A
1036,ARHGEF11,exact,ARHGEF11
1037,ETV3,exact,ETV3
1038,FCRL3,exact,FCRL3
1039,AL138899.1,unmatched,
1040,PYHIN1,exact,PYHIN1
1041,IFI16,exact,IFI16
1042,AIM2,exact,AIM2
1043,DUSP23,exact,DUSP23
1044,FCRL6,exact,FCRL6
1045,AL590560.1,unmatched,
1046,VSIG8,exact,VSIG8
1047,CFAP45,exact,CFAP45
1048,TAGLN2,exact,TAGLN2
1049,PIGM,exact,PIGM
1050,IGSF8,exact,IGSF8
1051,PEA15,exact,PEA15
1052,DCAF8,exact,DCAF8
1053,AL139011.2,unmatched,
1054,AL139011.1,unmatched,
1055,PEX19,exact,PEX19
1056,COPA,exact,COPA
1057,NCSTN,exact,NCSTN
1058,NHLH1,exact,NHLH1
1059,SLAMF6,exact,SLAMF6
1060,CD84,exact,CD84
1061,SLAMF1,exact,SLAMF1
1062,AL121985.1,unmatched,
1063,CD48,exact,CD48
1064,SLAMF7,exact,SLAMF7
1065,LY9,exact,LY9
1066,CD244,exact,CD244
1067,F11R,exact,F11R
1068,TSTD1,exact,TSTD1
1069,USF1,exact,USF1
1070,ARHGAP30,exact,ARHGAP30
1071,KLHDC9,exact,KLHDC9
1072,PFDN2,exact,PFDN2
1073,NIT1,exact,NIT1
1074,DEDD,exact,DEDD
1075,UFC1,exact,UFC1
1076,USP21,exact,USP21
1077,PPOX,exact,PPOX
1078,B4GALT3,exact,B4GALT3
1079,ADAMTS4,exact,ADAMTS4
1080,NDUFS2,exact,NDUFS2
1081,FCER1G,exact,FCER1G
1082,TOMM40L,exact,TOMM40L
1083,NR1I3,exact,NR1I3
1084,MPZ,exact,MPZ
1085,SDHC,exact,SDHC
1086,AL592295.4,unmatched,
1087,FCGR2A,exact,FCGR2A
1088,FCGR3A,exact,FCGR3A
1089,FCGR2B,exact,FCGR2B
1090,FCRLB,exact,FCRLB
1091,DUSP12,exact,DUSP12
1092,ATF6,exact,ATF6
1093,UHMK1,exact,UHMK1
1094,UAP1,exact,UAP1
1095,DDR2,exact,DDR2
1096,HSD17B7,exact,HSD17B7
1097,RGS5,exact,RGS5
1098,RGS5.1,unmatched,
1099,NUF2,exact,NUF2
1100,PBX1,exact,PBX1
1101,MGST3,exact,MGST3
1102,ALDH9A1,exact,ALDH9A1
1103,AL451074.6,unmatched,
1104,TMCO1,exact,TMCO1
1105,AL451074.2,unmatched,
1106,UCK2,exact,UCK2
1107,FAM78B,exact,FAM78B
1108,POGK,exact,POGK
1109,TADA1,exact,TADA1
1110,GPA33,exact,GPA33
1111,AL451050.2,unmatched,
1112,POU2F1,exact,POU2F1
1113,CD247,exact,CD247
1114,AL359962.2,unmatched,
1115,CREG1,exact,CREG1
1116,AL031733.2,unmatched,
1117,RCSD1,exact,RCSD1
1118,MPZL1,exact,MPZL1
1119,MPC2,exact,MPC2
1120,DCAF6,exact,DCAF6
1121,GPR161,exact,GPR161
1122,TIPRL,exact,TIPRL
1123,SFT2D2,exact,SFT2D2
1124,TBX19,exact,TBX19
1125,XCL2,exact,XCL2
1126,XCL1,exact,XCL1
1127,ATP1B1,exact,ATP1B1
1128,NME7,exact,NME7
1129,BLZF1,exact,BLZF1
1130,CCDC181,exact,CCDC181
1131,SLC19A2,exact,SLC19A2
1132,AL021068.1,unmatched,
1133,SELP,exact,SELP
1134,C1orf112,official_alias,C1orf112
1135,SELL,exact,SELL
1136,METTL18,exact,METTL18
1137,SCYL3,exact,SCYL3
1138,KIFAP3,exact,KIFAP3
1139,GORAB,exact,GORAB
1140,FMO4,exact,FMO4
1141,PRRC2C,exact,PRRC2C
1142,VAMP4,exact,VAMP4
1143,METTL13,exact,METTL13
1144,DNM3,exact,DNM3
1145,PIGC,exact,PIGC
1146,SUCO,exact,SUCO
1147,FASLG,exact,FASLG
1148,TNFSF4,exact,TNFSF4
1149,AL645568.1,unmatched,
1150,PRDX6,exact,PRDX6
1151,KLHL20,exact,KLHL20
1152,CENPL,exact,CENPL
1153,DARS2,exact,DARS2
1154,ZBTB37,exact,ZBTB37
1155,RC3H1,exact,RC3H1
1156,AL121983.2,unmatched,
1157,RABGAP1L,exact,RABGAP1L
1158,GPR52,exact,GPR52
1159,CACYBP,exact,CACYBP
1160,MRPS14,exact,MRPS14
1161,KIAA0040,exact,KIAA0040
1162,COP1,exact,COP1
1163,AL590723.1,unmatched,
1164,RASAL2,exact,RASAL2
1165,C1orf220,exact,C1orf220
1166,RALGPS2,exact,RALGPS2
1167,ANGPTL1,exact,ANGPTL1
1168,FAM20B,exact,FAM20B
1169,TOR3A,exact,TOR3A
1170,ABL2,exact,ABL2
1171,SOAT1,exact,SOAT1
1172,TOR1AIP2,exact,TOR1AIP2
1173,AL353708.3,unmatched,
1174,TOR1AIP1,exact,TOR1AIP1
1175,AL353708.1,unmatched,
1176,CEP350,exact,CEP350
1177,QSOX1,exact,QSOX1
1178,LHX4,exact,LHX4
1179,ACBD6,exact,ACBD6
1180,XPR1,exact,XPR1
1181,AL162431.2,unmatched,
1182,KIAA1614-AS1,exact,KIAA1614-AS1
1183,STX6,exact,STX6
1184,MR1,exact,MR1
1185,IER5,exact,IER5
1186,GLUL,exact,GLUL
1187,RNASEL,exact,RNASEL
1188,NPL,exact,NPL
1189,DHX9,exact,DHX9
1190,SMG7,exact,SMG7
1191,ARPC5,exact,ARPC5
1192,RGL1,exact,RGL1
1193,COLGALT2,exact,COLGALT2
1194,TSEN15,exact,TSEN15
1195,C1orf21,exact,C1orf21
1196,EDEM3,exact,EDEM3
1197,FAM129A,official_alias,FAM129A
1198,RNF2,exact,RNF2
1199,TRMT1L,exact,TRMT1L
1200,SWT1,exact,SWT1
1201,IVNS1ABP,exact,IVNS1ABP
1202,AL078644.2,unmatched,
1203,TPR,exact,TPR
1204,ODR4,exact,ODR4
1205,OCLM,unmatched,
1206,AL596220.1,unmatched,
1207,AL096803.3,unmatched,
1208,ERVMER61-1,exact,ERVMER61-1
1209,AL390957.1,unmatched,
1210,RGS1,exact,RGS1
1211,AL136454.1,unmatched,
1212,RGS2,exact,RGS2
1213,UCHL5,exact,UCHL5
1214,TROVE2,official_alias,TROVE2
1215,GLRX2,exact,GLRX2
1216,CDC73,exact,CDC73
1217,B3GALT2,exact,B3GALT2
1218,CFH,exact,CFH
1219,ASPM,exact,ASPM
1220,ZBTB41,exact,ZBTB41
1221,DENND1B,exact,DENND1B
1222,NEK7,exact,NEK7
1223,PTPRC,exact,PTPRC
1224,AL157402.2,unmatched,
1225,MIR181A1HG,exact,MIR181A1HG
1226,LINC00862,exact,LINC00862
1227,ZNF281,exact,ZNF281
1228,DDX59,exact,DDX59
1229,CAMSAP2,exact,CAMSAP2
1230,KIF21B,exact,KIF21B
1231,ASCL5,exact,ASCL5
1232,TMEM9,exact,TMEM9
1233,CSRP1,exact,CSRP1
1234,AC096677.1,unmatched,
1235,NAV1,exact,NAV1
1236,IPO9-AS1,exact,IPO9-AS1
1237,IPO9,exact,IPO9
1238,SHISA4,exact,SHISA4
1239,TIMM17A,exact,TIMM17A
1240,RNPEP,exact,RNPEP
1241,ARL8A,exact,ARL8A
1242,PTPN7,exact,PTPN7
1243,LGR6,exact,LGR6
1244,UBE2T,exact,UBE2T
1245,PPP1R12B,exact,PPP1R12B
1246,AC104463.2,unmatched,
1247,KDM5B,exact,KDM5B
1248,RABIF,exact,RABIF
1249,KLHL12,exact,KLHL12
1250,ADIPOR1,exact,ADIPOR1
1251,CYB5R1,exact,CYB5R1
1252,TMEM183A,exact,TMEM183A
1253,BTG2,exact,BTG2
1254,ATP2B4,exact,ATP2B4
1255,LAX1,exact,LAX1
1256,ZC3H11A,exact,ZC3H11A
1257,ZBED6,exact,ZBED6
1258,SNRPE,exact,SNRPE
1259,SOX13,exact,SOX13
1260,ETNK2,exact,ETNK2
1261,PLEKHA6,exact,PLEKHA6
1262,PPP1R15B,exact,PPP1R15B
1263,PIK3C2B,exact,PIK3C2B
1264,MDM4,exact,MDM4
1265,AL512306.3,unmatched,
1266,LRRN2,exact,LRRN2
1267,AL512306.2,unmatched,
1268,CNTN2,exact,CNTN2
1269,TMEM81,exact,TMEM81
1270,RBBP5,exact,RBBP5
1271,DSTYK,exact,DSTYK
1272,TMCC2,exact,TMCC2
1273,NUAK2,exact,NUAK2
1274,CDK18,exact,CDK18
1275,MFSD4A,exact,MFSD4A
1276,ELK4,exact,ELK4
1277,NUCKS1,exact,NUCKS1
1278,RAB29,exact,RAB29
1279,SLC41A1,exact,SLC41A1
1280,FAM72A,exact,FAM72A
1281,SRGAP2,exact,SRGAP2
1282,IKBKE,exact,IKBKE
1283,AC244034.2,unmatched,
1284,RASSF5,exact,RASSF5
1285,EIF2D,exact,EIF2D
1286,AL591846.2,unmatched,
1287,MAPKAPK2,exact,MAPKAPK2
1288,IL10,exact,IL10
1289,IL20,exact,IL20
1290,IL24,exact,IL24
1291,FCMR,exact,FCMR
1292,PFKFB2,exact,PFKFB2
1293,YOD1,exact,YOD1
1294,C4BPB,exact,C4BPB
1295,CD55,exact,CD55
1296,CR2,exact,CR2
1297,CR1,exact,CR1
1298,CD46,exact,CD46
1299,MIR29B2CHG,exact,MIR29B2CHG
1300,CD34,exact,CD34
1301,PLXNA2,exact,PLXNA2
1302,AL031316.1,unmatched,
1303,TRAF3IP3,exact,TRAF3IP3
1304,C1orf74,exact,C1orf74
1305,UTP25,exact,UTP25
1306,HHAT,exact,HHAT
1307,RCOR3,exact,RCOR3
1308,TRAF5,exact,TRAF5
1309,LINC00467,exact,LINC00467
1310,SLC30A1,exact,SLC30A1
1311,NEK2,exact,NEK2
1312,LPGAT1,exact,LPGAT1
1313,INTS7,exact,INTS7
1314,PPP2R5A,exact,PPP2R5A
1315,AL360091.3,unmatched,
1316,TMEM206,official_alias,TMEM206
1317,NENF,exact,NENF
1318,AC092803.2,unmatched,
1319,BATF3,exact,BATF3
1320,NSL1,exact,NSL1
1321,TATDN3,exact,TATDN3
1322,FLVCR1-DT,exact,FLVCR1-DT
1323,FLVCR1,exact,FLVCR1
1324,VASH2,exact,VASH2
1325,ANGEL2,exact,ANGEL2
1326,RPS6KC1,exact,RPS6KC1
1327,SMYD2,exact,SMYD2
1328,PTPN14,exact,PTPN14
1329,CENPF,exact,CENPF
1330,KCTD3,exact,KCTD3
1331,GPATCH2,exact,GPATCH2
1332,RRP15,exact,RRP15
1333,LYPLAL1-DT,exact,LYPLAL1-DT
1334,LYPLAL1,exact,LYPLAL1
1335,AC096642.1,unmatched,
1336,ZC3H11B,exact,ZC3H11B
1337,EPRS,official_alias,EPRS
1338,BPNT1,exact,BPNT1
1339,IARS2,exact,IARS2
1340,RAB3GAP2,exact,RAB3GAP2
1341,C1orf115,exact,C1orf115
1342,DUSP10,exact,DUSP10
1343,AL513314.2,unmatched,
1344,TAF1A,exact,TAF1A
1345,TAF1A-AS1,exact,TAF1A-AS1
1346,MIA3,exact,MIA3
1347,AL592148.3,unmatched,
1348,AIDA,exact,AIDA
1349,BROX,exact,BROX
1350,AL392172.1,unmatched,
1351,DISP1,exact,DISP1
1352,TLR5,exact,TLR5
1353,SUSD4,exact,SUSD4
1354,CAPN2,exact,CAPN2
1355,TP53BP2,exact,TP53BP2
1356,AC138393.3,unmatched,
1357,FBXO28,exact,FBXO28
1358,DEGS1,exact,DEGS1
1359,NVL,exact,NVL
1360,CNIH4,exact,CNIH4
1361,WDR26,exact,WDR26
1362,CNIH3,exact,CNIH3
1363,DNAH14,exact,DNAH14
1364,LBR,exact,LBR
1365,ENAH,exact,ENAH
1366,SRP9,exact,SRP9
1367,EPHX1,exact,EPHX1
1368,AL591895.1,unmatched,
1369,TMEM63A,exact,TMEM63A
1370,PYCR2,exact,PYCR2
1371,LEFTY2,exact,LEFTY2
1372,SDE2,exact,SDE2
1373,AL512343.2,unmatched,
1374,H3F3A,official_alias,H3F3A
1375,LINC01703,exact,LINC01703
1376,ACBD3,exact,ACBD3
1377,MIXL1,exact,MIXL1
1378,LIN9,exact,LIN9
1379,PARP1,exact,PARP1
1380,ITPKB,exact,ITPKB
1381,ITPKB-AS1,exact,ITPKB-AS1
1382,PSEN2,exact,PSEN2
1383,COQ8A,exact,COQ8A
1384,CDC42BPA,exact,CDC42BPA
1385,ZNF678,exact,ZNF678
1386,SNAP47,exact,SNAP47
1387,JMJD4,exact,JMJD4
1388,AL136379.1,unmatched,
1389,ARF1,exact,ARF1
1390,C1orf35,exact,C1orf35
1391,MRPL55,exact,MRPL55
1392,GUK1,exact,GUK1
1393,GJC2,exact,GJC2
1394,IBA57,exact,IBA57
1395,OBSCN-AS1,exact,OBSCN-AS1
1396,OBSCN,exact,OBSCN
1397,AL353593.1,unmatched,
1398,TRIM11,exact,TRIM11
1399,TRIM17,exact,TRIM17
1400,HIST3H2A,unmatched,
1401,HIST3H2BB,unmatched,
1402,RNF187,exact,RNF187
1403,RHOU,exact,RHOU
1404,RAB4A,exact,RAB4A
1405,AL117350.1,unmatched,
1406,CCSAP,exact,CCSAP
1407,NUP133,exact,NUP133
1408,ABCB10,exact,ABCB10
1409,TAF5L,exact,TAF5L
1410,URB2,exact,URB2
1411,GALNT2,exact,GALNT2
1412,COG2,exact,COG2
1413,C1orf198,exact,C1orf198
1414,TTC13,exact,TTC13
1415,ARV1,exact,ARV1
1416,FAM89A,exact,FAM89A
1417,C1orf131,exact,C1orf131
1418,GNPAT,exact,GNPAT
1419,EXOC8,exact,EXOC8
1420,SPRTN,exact,SPRTN
1421,EGLN1,exact,EGLN1
1422,AL445524.1,unmatched,
1423,TSNAX,exact,TSNAX
1424,DISC1,exact,DISC1
1425,SIPA1L2,exact,SIPA1L2
1426,MAP10,exact,MAP10
1427,NTPCR,exact,NTPCR
1428,PCNX2,exact,PCNX2
1429,AL355472.4,unmatched,
1430,AL355472.1,unmatched,
1431,COA6,exact,COA6
1432,TARBP1,exact,TARBP1
1433,IRF2BP2,exact,IRF2BP2
1434,AL732292.2,unmatched,
1435,TOMM20,exact,TOMM20
1436,RBM34,exact,RBM34
1437,ARID4B,exact,ARID4B
1438,GGPS1,exact,GGPS1
1439,TBCE,exact,TBCE
1440,AL357556.4,unmatched,
1441,TBCE.1,unmatched,
1442,B3GALNT2,exact,B3GALNT2
1443,LYST,exact,LYST
1444,GPR137B,exact,GPR137B
1445,ERO1B,exact,ERO1B
1446,EDARADD,exact,EDARADD
1447,LGALS8,exact,LGALS8
1448,LGALS8-AS1,exact,LGALS8-AS1
1449,AL359921.2,unmatched,
1450,AL359921.1,unmatched,
1451,HEATR1,exact,HEATR1
1452,MTR,exact,MTR
1453,AL359551.1,unmatched,
1454,CHRM3-AS2,exact,CHRM3-AS2
1455,FH,exact,FH
1456,OPN3,exact,OPN3
1457,CHML,exact,CHML
1458,WDR64,exact,WDR64
1459,CEP170,exact,CEP170
1460,SDCCAG8,exact,SDCCAG8
1461,AKT3,exact,AKT3
1462,ZBTB18,exact,ZBTB18
1463,AL645465.1,unmatched,
1464,ADSS,official_alias,ADSS
1465,CATSPERE,exact,CATSPERE
1466,DESI2,exact,DESI2
1467,COX20,exact,COX20
1468,HNRNPU,exact,HNRNPU
1469,AL356512.1,unmatched,
1470,EFCAB2,exact,EFCAB2
1471,SMYD3,exact,SMYD3
1472,TFB2M,exact,TFB2M
1473,CNST,exact,CNST
1474,AL591848.3,unmatched,
1475,AL591848.2,unmatched,
1476,SCCPDH,exact,SCCPDH
1477,AHCTF1,exact,AHCTF1
1478,ZNF670,exact,ZNF670
1479,ZNF669,exact,ZNF669
1480,ZNF124,exact,ZNF124
1481,AL390728.6,unmatched,
1482,AL390728.5,unmatched,
1483,ZNF496,exact,ZNF496
1484,NLRP3,exact,NLRP3
1485,OR2B11,exact,OR2B11
1486,TRIM58,exact,TRIM58
1487,OR2L8,exact,OR2L8
1488,OR2L2,exact,OR2L2
1489,SH3BP5L,exact,SH3BP5L
1490,ZNF672,exact,ZNF672
1491,ZNF692,exact,ZNF692
1492,PGBD2,exact,PGBD2
1493,SH3YL1,exact,SH3YL1
1494,ACP1,exact,ACP1
1495,TMEM18,exact,TMEM18
1496,AC092159.2,unmatched,
1497,AC116614.1,unmatched,
1498,SNTG2,exact,SNTG2
1499,MYT1L,exact,MYT1L
1500,AC093390.2,unmatched,
1501,EIPR1,exact,EIPR1
1502,TRAPPC12,exact,TRAPPC12
1503,TRAPPC12-AS1,exact,TRAPPC12-AS1
1504,ADI1,exact,ADI1
1505,AC231981.1,unmatched,
1506,AC108488.1,unmatched,
1507,RNASEH1,exact,RNASEH1
1508,RNASEH1-AS1,unmatched,
1509,RPS7,exact,RPS7
1510,CMPK2,exact,CMPK2
1511,RSAD2,exact,RSAD2
1512,AC017076.1,unmatched,
1513,RNF144A,exact,RNF144A
1514,AC010904.2,unmatched,
1515,LINC01871,exact,LINC01871
1516,ID2,exact,ID2
1517,KIDINS220,exact,KIDINS220
1518,ITGB1BP1,exact,ITGB1BP1
1519,CPSF3,exact,CPSF3
1520,IAH1,exact,IAH1
1521,ADAM17,exact,ADAM17
1522,AC080162.1,unmatched,
1523,AC073195.1,unmatched,
1524,YWHAQ,exact,YWHAQ
1525,TAF1B,exact,TAF1B
1526,AC010969.2,unmatched,
1527,GRHL1,exact,GRHL1
1528,AC104794.2,unmatched,
1529,KLF11,exact,KLF11
1530,RRM2,exact,RRM2
1531,HPCAL1,exact,HPCAL1
1532,ODC1,exact,ODC1
1533,AC007249.2,unmatched,
1534,NOL10,exact,NOL10
1535,RN7SL832P,exact,RN7SL832P
1536,PDIA6,exact,PDIA6
1537,C2orf50,exact,C2orf50
1538,PQLC3,official_alias,PQLC3
1539,ROCK2,exact,ROCK2
1540,E2F6,exact,E2F6
1541,GREB1,exact,GREB1
1542,LPIN1,exact,LPIN1
1543,TRIB2,exact,TRIB2
1544,NBAS,exact,NBAS
1545,DDX1,exact,DDX1
1546,FAM49A,official_alias,FAM49A
1547,SMC6,exact,SMC6
1548,GEN1,exact,GEN1
1549,AC079148.1,unmatched,
1550,RDH14,exact,RDH14
1551,LINC01376,exact,LINC01376
1552,LINC00954,exact,LINC00954
1553,TTC32,exact,TTC32
1554,AC013400.1,unmatched,
1555,WDR35,exact,WDR35
1556,LAPTM4A,exact,LAPTM4A
1557,PUM2,exact,PUM2
1558,RHOB,exact,RHOB
1559,HS1BP3,exact,HS1BP3
1560,AC012065.4,unmatched,
1561,LDAH,exact,LDAH
1562,KLHL29,exact,KLHL29
1563,AC009242.1,unmatched,
1564,ATAD2B,exact,ATAD2B
1565,UBXN2A,exact,UBXN2A
1566,WDCP,exact,WDCP
1567,FKBP1B,exact,FKBP1B
1568,SF3B6,exact,SF3B6
1569,FAM228B,exact,FAM228B
1570,PFN4,exact,PFN4
1571,AC008073.1,unmatched,
1572,ITSN2,exact,ITSN2
1573,NCOA1,exact,NCOA1
1574,PTRHD1,exact,PTRHD1
1575,CENPO,exact,CENPO
1576,ADCY3,exact,ADCY3
1577,DNAJC27,exact,DNAJC27
1578,DNAJC27-AS1,exact,DNAJC27-AS1
1579,EFR3B,exact,EFR3B
1580,POMC,exact,POMC
1581,DNMT3A,exact,DNMT3A
1582,AC012074.1,unmatched,
1583,DTNB,exact,DTNB
1584,ASXL2,exact,ASXL2
1585,KIF3C,exact,KIF3C
1586,RAB10,exact,RAB10
1587,GAREM2,exact,GAREM2
1588,HADHA,exact,HADHA
1589,HADHB,exact,HADHB
1590,ADGRF3,exact,ADGRF3
1591,SELENOI,exact,SELENOI
1592,SLC35F6,exact,SLC35F6
1593,MAPRE3,exact,MAPRE3
1594,TMEM214,exact,TMEM214
1595,AGBL5,exact,AGBL5
1596,AC013472.3,unmatched,
1597,AC013403.2,unmatched,
1598,OST4,exact,OST4
1599,EMILIN1,exact,EMILIN1
1600,KHK,exact,KHK
1601,CGREF1,exact,CGREF1
1602,ABHD1,exact,ABHD1
1603,PREB,exact,PREB
1604,SLC5A6,exact,SLC5A6
1605,ATRAID,exact,ATRAID
1606,CAD,exact,CAD
1607,UCN,exact,UCN
1608,MPV17,exact,MPV17
1609,GTF3C2,exact,GTF3C2
1610,GTF3C2-AS1,exact,GTF3C2-AS1
1611,AC074117.1,unmatched,
1612,EIF2B4,exact,EIF2B4
1613,SNX17,exact,SNX17
1614,ZNF513,exact,ZNF513
1615,PPM1G,exact,PPM1G
1616,NRBP1,exact,NRBP1
1617,KRTCAP3,exact,KRTCAP3
1618,IFT172,exact,IFT172
1619,ZNF512,exact,ZNF512
1620,CCDC121,exact,CCDC121
1621,GPN1,exact,GPN1
